Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Scryfall ID,Last Modified
"2","2","Flashfreeze","Magic 2011","Near Mint","English","","BIN","4dc68a06-9d79-4be8-b4ce-ecd4d0e4ce29","2025-03-07 03:51:39.594344"
"1","1","Fling","Amonkhet","Near Mint","English","","BIN","f02363a7-4455-4571-bfff-4ce94c7c1e3b","2025-03-07 03:51:39.594344"
"4","4","Flinthoof Boar","Eternal Masters","Near Mint","English","","BIN","873be98f-e263-4e84-afa0-1e329aa47550","2025-03-07 03:51:39.594344"
"2","2","Fog","Magic 2011","Near Mint","English","","BIN","f5498e4d-8ccd-4874-8ecc-3b1819b15f85","2025-03-07 03:51:39.594344"
"1","1","Illusory Angel","Magic 2015 Core Set","Near Mint","English","","BIN","58545789-0f48-46d9-9cbc-ec9a0065d2f8","2025-03-07 03:51:39.594344"
"4","4","Kiln Fiend","Conspiracy: Take the Crown","Near Mint","English","","BIN","3a58631c-9b3c-4b7e-9c6d-610fb37c2a62","2025-03-07 03:51:39.594344"
"6","6","Opt","Ixalan","Near Mint","English","","BIN","66c3aa9f-5cb0-4c8d-a050-42938398071b","2025-03-07 03:51:39.594344"
"8","8","Prey Upon","Conspiracy: Take the Crown","Near Mint","English","","BIN","d524091e-8b29-4ba1-ae8d-f58c1fae46b8","2025-03-07 03:51:39.594344"
"1","1","Prey's Vengeance","Rise of the Eldrazi","Near Mint","English","","BIN","dfd0d15f-8200-46a4-a9e9-e7f0ee2aa0e4","2025-03-07 03:51:39.594344"
"2","2","Retraction Helix","Born of the Gods","Near Mint","English","","BIN","4fe8c0b9-fdf4-4fc0-aa7c-774546cdd792","2025-03-07 03:51:39.594344"
"1","1","Sanctum Gargoyle","Commander 2016","Near Mint","English","","BIN","c4cc7983-2454-417f-a817-e1bd663ba3d0","2025-03-07 03:51:39.594344"
"1","1","Sapphire Drake","Gatecrash","Near Mint","English","","BIN","d0fe14cf-5d34-47d1-9071-4a532819719b","2025-03-07 03:51:39.594344"
"2","2","Skarrg Guildmage","Gatecrash","Near Mint","English","","BIN","00f206c0-a8a7-4ca0-b88f-4736c3dac588","2025-03-07 03:51:39.594344"
"2","2","Sparring Construct","Dominaria","Near Mint","English","","BIN","badc7db8-386e-4fb6-aefa-591e99747eb2","2025-03-07 03:51:39.594344"
"1","1","Start // Finish","Amonkhet","Near Mint","English","","BIN","9c6f5433-57cc-4cb3-8621-2575fcbff392","2025-03-07 03:51:39.594344"
"1","1","Steadfast Armasaur","Ixalan","Near Mint","English","","BIN","197934d5-726c-4cd3-a934-3d6449a5a56e","2025-03-07 03:51:39.594344"
"1","1","Struggle // Survive","Hour of Devastation","Near Mint","English","","BIN","76f21f0b-aaa5-4677-8398-cef98c6fac2a","2025-03-07 03:51:39.594344"
"8","8","Sundering Growth","Return to Ravnica","Near Mint","English","","BIN","14d5048e-cb76-48c4-8a95-70dcc14775f6","2025-03-07 03:51:39.594344"
"1","1","Suspension Field","Khans of Tarkir","Near Mint","English","","BIN","ba5c9628-1801-43d9-8bb4-4cca168510b2","2025-03-07 03:51:39.594344"
"1","1","Terashi's Grasp","Modern Masters","Near Mint","English","","BIN","ab387bfd-2651-4883-b1a7-7bf197018bbe","2025-03-07 03:51:39.594344"
"4","4","Think Twice","Time Spiral ""Timeshifted""","Near Mint","English","","BIN","352d99db-de6d-4405-90ec-b144abbaa5a4","2025-03-07 03:51:39.594344"
"2","2","Time of Ice","Dominaria","Near Mint","English","","BIN","edcd0674-68b9-41ca-ab46-a73dfcbe4149","2025-03-07 03:51:39.594344"
"1","1","Titanic Growth","Magic 2015 Core Set","Near Mint","English","","BIN","b3e511b7-6d41-4aa2-b7bd-d4d6e075a819","2025-03-07 03:51:39.594344"
"3","3","Triumph of Gerrard","Dominaria","Near Mint","English","","BIN","3416fae7-46a0-4048-b969-9cf95bac09db","2025-03-07 03:51:39.594344"
"1","1","Ulamog's Nullifier","Battle for Zendikar","Near Mint","English","","BIN","acd482ad-ca4a-470f-8a76-14ec7b58316a","2025-03-07 03:51:39.594344"
"2","2","Ultimate Price","Return to Ravnica","Near Mint","English","","BIN","d2b4912a-83a2-4870-8fac-81fa79da2830","2025-03-07 03:51:39.594344"
"1","1","Walker of the Grove","Duel Decks: Nissa vs. Ob Nixilis","Near Mint","English","","BIN","b9cdd08b-7e77-4927-87dd-6e3afffc3ef0","2025-03-07 03:51:39.594344"
"1","1","Weldfast Engineer","Aether Revolt","Near Mint","English","","BIN","51464df6-557f-47e5-838e-2a30145511f0","2025-03-07 03:51:39.594344"
"6","6","Yavimaya Sapherd","Dominaria","Near Mint","English","","BIN","5ef6b657-7273-4abe-92f4-e1e4cda78f96","2025-03-07 03:51:39.594344"
"1","1","Doomed Traveler","Battlebond","Near Mint","English","","BIN","35c69ff9-00f1-4c65-9f73-90775bf9885a","2025-03-07 03:51:39.594344"
"1","1","Azra Bladeseeker","Battlebond","Near Mint","English","","BIN","dc5ade73-12bc-46da-8dd4-3d4468858934","2025-03-07 03:51:39.594344"
"1","1","Keldon Halberdier","Iconic Masters","Good (Lightly Played)","English","foil","BIN","3ed95d07-5a9b-4fd9-85ff-9860f6a492d0","2025-03-07 03:52:25.198621"
"1","0","Key to the City","Commander 2019","Near Mint","English","","EDH | Howler","2da3209b-31f9-4c59-91a2-11a81859e886","2025-03-15 22:50:30.581512"
"1","1","Millstone","The Brothers' War - Retro Artifacts","Near Mint","English","","BIN","46097ab2-bfa7-4f36-a523-2522810da3ab","2025-03-07 03:50:43.418761"
"1","1","Burrenton Forge-Tender","Modern Event Deck 2014","Near Mint","English","","BIN","b50df9f4-2e10-452f-839e-3c479b58c53a","2025-03-07 03:52:25.198621"
"4","4","Search for Tomorrow","Modern Masters","Near Mint","English","","BIN","a0383f8d-8b8a-4a6b-8756-b27d8351a856","2025-03-07 03:52:25.198621"
"3","3","Treasure Cruise","Khans of Tarkir","Near Mint","English","","BIN","7a59d4b1-6cf4-44ec-8a96-1bb7094fea21","2025-03-07 03:52:25.198621"
"2","2","Pristine Angel","Commander 2019","Near Mint","English","","BIN","2fbd3a6b-831d-4876-9f84-861cab788747","2025-03-07 03:52:25.198621"
"2","2","Pristine Skywise","Commander 2019","Near Mint","English","","BIN","516512f5-b4ce-46d3-bdda-c88b357192ca","2025-03-07 03:52:25.198621"
"1","1","Flame Sweep","Core 2020 - Promo Pack","Near Mint","English","foil","BIN","8e489d6c-2eb2-4914-ae71-c9da55b51d0b","2025-03-07 03:52:25.198621"
"4","4","Seven Dwarves","Throne of Eldraine","Near Mint","English","","BIN","464adbae-70ea-48e1-b8ae-b404766f7a5a","2025-03-07 03:52:25.198621"
"2","2","Distended Mindbender","Eldritch Moon","Near Mint","English","","BIN","8b5d1e41-fb0b-4866-912a-2a7d49542428","2025-03-07 03:52:25.198621"
"1","1","Naya Panorama","Commander 2019","Near Mint","English","","BIN","9b01e2a8-1103-425f-8774-55667c607301","2025-03-07 03:52:25.198621"
"1","1","Wingmate Roc","Commander 2019","Near Mint","English","","BIN","16930385-796e-4e11-b439-d0dbda63d72d","2025-03-07 03:52:25.198621"
"1","1","Duplicant","Eternal Masters","Near Mint","English","","BIN","8e357856-99d6-407a-bfa2-3cddbf4affd3","2025-03-07 03:52:25.198621"
"1","1","Heroes' Bane","Commander 2020","Near Mint","English","","BIN","247e2b05-b1bb-4ee0-bbac-21e903e51a38","2025-03-07 03:52:25.198621"
"1","1","Harmonize","Commander 2020","Near Mint","English","","BIN","0015ef55-4b85-4147-9974-b3ff4a1487c3","2025-03-07 03:52:25.198621"
"1","1","Confounding Conundrum","Zendikar Rising","Near Mint","English","","BIN","95e37936-913e-4b16-a5a8-8aed733d702d","2025-03-07 03:52:25.198621"
"1","1","Kabira Takedown // Kabira Plateau","Zendikar Rising","Near Mint","English","","BIN","366e9845-019d-47cc-adb8-8fbbaad35b6d","2025-03-07 03:52:25.198621"
"2","2","Military Intelligence","Magic 2015 Core Set","Near Mint","English","","BIN","f10fafb6-3476-4cf1-a762-42fec628a579","2025-03-07 03:52:25.198621"
"4","4","Flamescroll Celebrant // Revel in Silence","Strixhaven: School of Mages","Near Mint","English","foil","BIN","0dba25e3-2b4f-45d4-965f-3834bcb359ee","2025-03-07 03:52:25.198621"
"1","1","Sweltering Suns","Amonkhet","Near Mint","English","","BIN","f11cd406-c6ae-4018-ae45-4e5577aa82ae","2025-03-07 03:52:25.198621"
"4","4","Vapor Snag","New Phyrexia","Near Mint","English","","BIN","70305148-23bd-41dd-9de5-13cf5ae591ae","2025-03-07 03:52:25.198621"
"1","1","Skyknight Legionnaire","Gatecrash","Near Mint","English","foil","BIN","ae8c9948-b52e-4d07-a72a-99ab6be05cc6","2025-03-07 03:52:25.198621"
"1","1","Daxos of Meletis","Commander 2018","Near Mint","English","","BIN","ed3f19aa-1131-467f-8ae5-065e14aeb153","2025-03-07 03:52:25.198621"
"1","1","Transmogrifying Wand","Core Set 2019","Near Mint","English","","BIN","1b06b670-7238-4732-85fd-ac6abebea57f","2025-03-07 03:52:25.198621"
"1","1","Avarice Amulet","Magic 2015 Core Set","Near Mint","English","","BIN","ec56727f-6280-4625-96b9-9b599af0dada","2025-03-07 03:52:25.198621"
"1","1","Empyrial Storm","Commander 2018","Near Mint","English","","BIN","dbfb7f01-87bf-4eb6-8a8f-3401f37c3ebf","2025-03-07 03:52:25.198621"
"1","1","Memoricide","Scars of Mirrodin","Near Mint","English","","BIN","acc5b944-a9fe-4a64-bf11-51817a26f22b","2025-03-07 03:52:25.198621"
"1","1","Daxos's Torment","Commander 2015","Near Mint","English","","BIN","885284bd-492e-4fc1-921a-a55a069c3fa9","2025-03-07 03:52:25.198621"
"1","1","Nighthowler","Commander 2015","Near Mint","English","","BIN","4faa98d6-06b0-481b-9be9-8bb73e748e0c","2025-03-07 03:52:25.198621"
"1","1","Wrap in Flames","Conspiracy","Near Mint","English","foil","BIN","bbb77957-dcc2-4732-a766-091fcbbfaa9d","2025-03-07 03:52:25.198621"
"1","1","Wastes (#183) (Full Art)","Oath of the Gatewatch","Near Mint","English","","BIN","7019912c-bd9b-4b96-9388-400794909aa1","2025-03-07 03:52:25.198621"
"2","2","Llanowar Elves","Magic 2012","Near Mint","English","","BIN","01c6f877-6b00-4d57-8a88-36cd3b16edbc","2025-03-07 03:52:25.198621"
"2","2","Spirit Token","Battlebond","Near Mint","English","","BIN","b3c9a097-219b-4aaf-831f-cc0cddbcfaae","2025-03-07 03:51:10.920599"
"1","1","Prodigy's Prototype","Kamigawa: Neon Dynasty","Near Mint","English","","BIN","be046e0a-6509-450b-b34f-29d5a5e3472e","2025-03-07 03:51:10.920599"
"1","1","Shock","Battlebond","Near Mint","English","","BIN","c8828ece-9583-429b-8013-35cfca955721","2025-03-07 03:51:39.594344"
"3","3","Bloodrage Brawler","Amonkhet","Near Mint","English","","BIN","e6080f9e-2415-4e05-97a1-0fe4ad4fdf3b","2025-03-07 03:51:39.594344"
"1","1","Crow of Dark Tidings","Ultimate Masters","Near Mint","English","foil","BIN","ea7d66d3-03e1-4a6e-bb8e-7ad32faea2bc","2025-03-07 03:51:39.594344"
"1","1","Skywing Aven","Ultimate Masters","Near Mint","English","foil","BIN","712408f9-4bc2-447d-8efe-59c5d53ae364","2025-03-07 03:51:39.594344"
"1","1","Ancestor's Chosen","Ultimate Masters","Near Mint","English","","BIN","b93f39f9-fbdf-4096-9bd7-a7b2481e2dbd","2025-03-07 03:51:39.594344"
"3","3","Conviction","Ultimate Masters","Near Mint","English","","BIN","94507660-cf60-4fd8-a796-7a6e6f28396d","2025-03-07 03:51:39.594344"
"2","2","Faith's Fetters","Ultimate Masters","Near Mint","English","","BIN","1c8e887e-bf53-44e3-b3e5-d00d8974d0b3","2025-03-07 03:51:39.594344"
"3","3","Rune Snag","Ultimate Masters","Near Mint","English","","BIN","40d72a34-0f31-4fec-b5a5-4574199bc312","2025-03-07 03:51:39.594344"
"3","3","Think Twice","Ultimate Masters","Near Mint","English","","BIN","73db9c10-109a-417f-81cd-489d9510cc78","2025-03-07 03:51:39.594344"
"1","1","Unstable Mutation","Ultimate Masters","Near Mint","English","","BIN","da66b93a-11a6-4861-a775-d309b7adc461","2025-03-07 03:51:39.594344"
"1","1","Appetite for Brains","Ultimate Masters","Near Mint","English","","BIN","58f20b88-7b48-4d3b-b836-c7aef71cd337","2025-03-07 03:51:39.594344"
"2","2","Slum Reaper","Ultimate Masters","Near Mint","English","","BIN","475690db-4934-4c2e-b869-a6499d86a9c5","2025-03-07 03:51:39.594344"
"2","2","Akroan Crusader","Ultimate Masters","Near Mint","English","","BIN","73d295ac-3c83-47db-a324-aa4907bcefdd","2025-03-07 03:51:39.594344"
"1","1","Magmaw","Ultimate Masters","Near Mint","English","","BIN","08c571fe-54ef-4234-98c3-5d4a7b07e7d2","2025-03-07 03:51:39.594344"
"2","2","Molten Birth","Ultimate Masters","Near Mint","English","","BIN","fd7ea3f3-900e-4dc5-ad83-1d5c5320d031","2025-03-07 03:51:39.594344"
"2","2","Soul's Fire","Ultimate Masters","Near Mint","English","","BIN","11217e72-9009-40c7-a9eb-98e10b41667b","2025-03-07 03:51:39.594344"
"1","1","Hooting Mandrills","Ultimate Masters","Near Mint","English","","BIN","6dfbd094-1d59-4539-80e1-595227d3e64d","2025-03-07 03:51:39.594344"
"2","2","Shielding Plax","Ultimate Masters","Near Mint","English","","BIN","24a99c3c-0041-49c0-9d81-e8ec731ba072","2025-03-07 03:51:39.594344"
"1","1","Warleader's Helix","Ultimate Masters","Near Mint","English","","BIN","989f8049-c4d2-4729-b35f-7bd7d8cbcb06","2025-03-07 03:51:39.594344"
"1","1","Mowu, Loyal Companion","War of the Spark","Near Mint","English","","BIN","f41a191c-c42e-42ec-89bd-cc1bc215ffbc","2025-03-07 03:51:39.594344"
"1","1","Tyrant's Scorn","War of the Spark","Near Mint","English","","BIN","b7e2708c-2824-4925-b529-d625deb77924","2025-03-07 03:51:39.594344"
"1","1","Ral's Outburst","War of the Spark","Near Mint","English","","BIN","6be3dd3e-50d2-4729-9caa-b2cd984f4c97","2025-03-07 03:51:39.594344"
"1","1","Nissa's Triumph","War of the Spark","Near Mint","English","","BIN","7946b256-ae79-4b99-8bf4-0d627baf9044","2025-03-07 03:51:39.594344"
"2","2","Chemister's Insight","Commander 2019","Near Mint","English","","BIN","caef3c0e-cb28-464a-8a50-ce149c06a01e","2025-03-07 03:51:39.594344"
"2","2","Desperate Ravings","Commander 2019","Near Mint","English","","BIN","b2e59ba7-e4e1-4c51-a34c-17a48850a0f5","2025-03-07 03:51:39.594344"
"2","2","Rolling Temblor","Commander 2019","Near Mint","English","","BIN","2a1ec927-b645-4285-8765-02c0ac104ae1","2025-03-07 03:51:39.594344"
"3","3","Fling","Throne of Eldraine","Near Mint","English","","BIN","cb28fe03-8269-41de-b766-42c3421aeaef","2025-03-07 03:51:39.594344"
"3","3","Forever Young","Throne of Eldraine","Near Mint","English","","BIN","7873c1f9-572c-4740-82f8-cf3cbc7318d0","2025-03-07 03:51:39.594344"
"5","5","Golden Egg","Throne of Eldraine","Near Mint","English","","BIN","525142c3-f17c-4e02-a02d-fa385215aa12","2025-03-07 03:51:39.594344"
"1","1","Inquisitive Puppet","Throne of Eldraine","Near Mint","English","","BIN","807a570a-b5eb-420d-9fa5-6e5364025510","2025-03-07 03:51:39.594344"
"1","1","Loch Dragon","Throne of Eldraine","Near Mint","English","","BIN","9a99088e-7162-4e65-867f-bca1c7400ce3","2025-03-07 03:51:39.594344"
"1","1","Mysterious Pathlighter","Throne of Eldraine","Near Mint","English","","BIN","1028aa10-aded-4aeb-b70f-d7a9003ae846","2025-03-07 03:51:39.594344"
"1","1","Resolute Rider","Throne of Eldraine","Near Mint","English","","BIN","853dbf04-7165-4728-b96c-c9e4ff4d3491","2025-03-07 03:51:39.594344"
"3","3","Return to Nature","Throne of Eldraine","Near Mint","English","","BIN","c3d5088e-21d0-4255-a14c-ad950133a90e","2025-03-07 03:51:39.594344"
"3","3","Thrill of Possibility","Throne of Eldraine","Near Mint","English","","BIN","c9021f85-7ab4-4a78-a398-1611fe09cd14","2025-03-07 03:51:39.594344"
"1","1","Thunderous Snapper","Throne of Eldraine","Near Mint","English","","BIN","9576d4f1-47bb-45e0-803c-93fa2cdacbe5","2025-03-07 03:51:39.594344"
"4","4","Youthful Knight","Throne of Eldraine","Near Mint","English","","BIN","3d1a3fec-39de-4223-9da2-22749a58cd62","2025-03-07 03:51:39.594344"
"1","1","Clockwork Servant","Throne of Eldraine","Near Mint","English","","BIN","c3af5942-d171-401a-9444-3b59c579e4db","2025-03-07 03:51:39.594344"
"1","1","Festive Funeral","Throne of Eldraine","Near Mint","English","foil","BIN","90a90af0-eb40-40da-bf4b-f0af687c6430","2025-03-07 03:51:39.594344"
"2","2","Keeper of Fables","Throne of Eldraine","Near Mint","English","","BIN","6754d6cf-3506-48b5-a0ef-8a90b8dd2701","2025-03-07 03:51:39.594344"
"1","1","Lost Legion","Throne of Eldraine","Near Mint","English","foil","BIN","2d6139d3-5397-4403-9c1e-312c11a7542b","2025-03-07 03:51:39.594344"
"1","1","Righteousness","Throne of Eldraine","Near Mint","English","","BIN","d2910df2-e288-4fa0-9859-c5ca35da2d55","2025-03-07 03:51:39.594344"
"5","5","Witching Well","Throne of Eldraine","Near Mint","English","","BIN","62d3132f-f897-4a7a-9de4-c6388e83f5ad","2025-03-07 03:51:39.594344"
"1","1","Mind Rake","Modern Horizons","Near Mint","English","","BIN","682ccb0a-5e73-462e-a035-87d4dac59779","2025-03-07 03:51:39.594344"
"1","1","Cleaving Sliver","Modern Horizons","Near Mint","English","","BIN","51b657f0-6636-4d8a-9176-81027816e0ec","2025-03-07 03:51:39.594344"
"1","1","Rix Maadi, Dungeon Palace","Commander 2019","Near Mint","English","","BIN","f8429762-e756-43e0-81b4-9d0a34270040","2025-03-07 03:51:39.594344"
"1","1","Ephemeral Shields","Magic 2015 Core Set","Near Mint","English","","BIN","04f9c2cc-2516-43d5-a7dc-27509f402077","2025-03-07 03:51:39.594344"
"1","1","Cavern Whisperer","Ikoria: Lair of Behemoths","Near Mint","English","","BIN","64ae7651-4a5c-41f3-b528-41b9b0f2e5d8","2025-03-07 03:51:39.594344"
"1","1","Fertilid","Ikoria: Lair of Behemoths","Near Mint","English","","BIN","9c6b39b9-0615-4899-8de2-b579d5b12f1c","2025-03-07 03:51:39.594344"
"1","1","Vigilante Justice","Commander 2020","Near Mint","English","","BIN","10474e9b-213c-4134-ad49-e3d17d7e0a8f","2025-03-07 03:51:39.594344"
"2","2","Ancestral Blade","Commander Legends","Near Mint","English","foil","BIN","ff8461c3-6e80-403a-b3eb-01882c841d7a","2025-03-07 03:51:39.594344"
"1","1","Anointer of Valor","Commander Legends","Near Mint","English","foil","BIN","d66fcbb8-0fa5-48a9-b40c-d5a12f09a858","2025-03-07 03:51:39.594344"
"1","1","Armory of Iroas","Commander Legends","Near Mint","English","foil","BIN","703a03ac-5bb5-4e36-ab9b-a5c007ffc03d","2025-03-07 03:51:39.594344"
"1","1","Aven Surveyor","Commander Legends","Near Mint","English","foil","BIN","f4981d99-c33d-4451-8f6a-28fffb3dcd1c","2025-03-07 03:51:39.594344"
"1","1","Captain's Call","Commander Legends","Near Mint","English","foil","BIN","ac907330-492d-4705-bb8a-1fdb080632e1","2025-03-07 03:51:39.594344"
"1","1","Faith's Fetters","Commander Legends","Near Mint","English","foil","BIN","04a7da8c-a444-4deb-89b9-2fc9e5475bff","2025-03-07 03:51:39.594344"
"1","1","Fall from Favor","Commander Legends","Near Mint","English","foil","BIN","e709a18f-b99d-4fa1-ae5c-7f22abd02c0a","2025-03-07 03:51:39.594344"
"2","2","Filigree Familiar","Commander Legends","Near Mint","English","foil","BIN","875df3ef-fab4-455f-bfdb-8f6361b27bf6","2025-03-07 03:51:39.594344"
"1","1","Flood of Recollection","Commander Legends","Near Mint","English","foil","BIN","c14a5b69-ce04-40fc-9933-20b16537de24","2025-03-07 03:51:39.594344"
"1","1","Galestrike","Commander Legends","Near Mint","English","foil","BIN","c23cdb0e-2684-4ad1-b7dd-e355e3e9a221","2025-03-07 03:51:39.594344"
"1","1","Ghastly Demise","Commander Legends","Near Mint","English","foil","BIN","7fcfe11a-fcc9-41e1-91ef-755bb4e22389","2025-03-07 03:51:39.594344"
"1","1","Horizon Scholar","Commander Legends","Near Mint","English","foil","BIN","84c21aa7-678e-4998-9061-a13d04d92842","2025-03-07 03:51:39.594344"
"1","1","Maalfeld Twins","Commander Legends","Near Mint","English","foil","BIN","fa715fde-8339-447b-8ac8-3126830bece8","2025-03-07 03:51:39.594344"
"2","2","Murder","Commander Legends","Near Mint","English","foil","BIN","440bfb8c-f29a-4c11-9fcb-ee935dead03f","2025-03-07 03:51:39.594344"
"1","1","Natural Reclamation","Commander Legends","Near Mint","English","foil","BIN","3e98fb7c-6962-4b57-b7b7-c71899564002","2025-03-07 03:51:39.594344"
"1","1","Omenspeaker","Commander Legends","Near Mint","English","foil","BIN","1b635abe-ad7e-44b8-b3fe-6e365db87c29","2025-03-07 03:51:39.594344"
"2","2","Phyrexian Rager","Commander Legends","Near Mint","English","foil","BIN","bb0d354e-3a63-4dfe-ae6d-5e82cbf419ac","2025-03-07 03:51:39.594344"
"1","1","Pilgrim's Eye","Commander Legends","Near Mint","English","foil","BIN","45f48d5f-7e01-424d-8e86-1d4a32f0ef34","2025-03-07 03:51:39.594344"
"1","1","Pirate's Cutlass","Commander Legends","Near Mint","English","foil","BIN","c5dc0635-0cc4-419e-ab64-c07a69f34f75","2025-03-07 03:51:39.594344"
"1","1","Portent of Betrayal","Commander Legends","Near Mint","English","foil","BIN","6288606e-182a-4260-bbe9-3f8f09c2f33c","2025-03-07 03:51:39.594344"
"1","1","Sanitarium Skeleton","Commander Legends","Near Mint","English","foil","BIN","7c33d20d-8d1c-4cf7-a7ad-3dab9758fafe","2025-03-07 03:51:39.594344"
